id,name,star_name,orbital_period,radius,ra,dec,duration,transit_depth,model_snr
309,GJ 687 b,GJ 687,38.1435,,264.1041731,68.3336741,,,
310,GJ 687 c,GJ 687,727.562,,264.1041731,68.3336741,,,
311,GJ 720 A b,GJ 720 A,19.466,,278.8294172,45.7456038,,,
312,GJ 724 b,GJ 724,5.101284,,280.238365,-13.3824997,,,
313,GJ 740 b,GJ 740,2.37756,,284.4997178,5.902867,,,
314,GJ 806 b,GJ 806,0.9263237,1.504615,311.2697002,44.5002351,0.8700000000000001,0.0952,
315,GJ 806 c,GJ 806,6.64064,,311.2697002,44.5002351,,,
316,GJ 832 b,GJ 832,3608.6,,323.3912616,-49.0125169,,,
317,GJ 849 b,GJ 849,1903.0442857142857,,332.4229938,-4.6408317,,,
318,GJ 849 c,GJ 849,6269.333333333333,,332.4229938,-4.6408317,,,
319,GJ 86 b,GJ 86,15.764606666666666,,32.6224785,-50.820994500000005,,,
320,GJ 876 b,GJ 876,61.05392666666666,,343.3239737,-14.266595799999997,,,
321,GJ 876 c,GJ 876,30.193645714285715,,343.3239737,-14.2665958,,,
322,GJ 876 d,GJ 876,1.937844857142857,,343.3239737,-14.2665958,,,
323,GJ 876 e,GJ 876,124.38666666666667,,343.32397370000007,-14.2665958,,,
324,GJ 887 b,GJ 887,9.262,,346.4668274,-35.8530693,,,
325,GJ 887 c,GJ 887,21.789,,346.4668274,-35.8530693,,,
326,GJ 896 A b,GJ 896 A,284.39,,352.9700384,19.9370011,,,
327,GJ 900 b,GJ 900 A,,,353.7526177,1.6055211,,,
328,GJ 9066 c,GJ 9066,769.6234999999999,,30.0588307,13.0443172,,,
329,GJ 9404 b,GJ 9404,13.4586,,184.8472095,28.3827126,,,
330,GJ 96 b,GJ 96,73.94,,35.5624031,47.8802075,,,
331,GJ 9689 b,GJ 9689,18.27,,303.467731,13.3888921,,,
332,GJ 9714 b,GJ 9714,19240.75467,,315.4141767,-32.5250028,,,
333,GJ 9773 b,GJ 9773,2965.0,,333.1502333,8.5503355,,,
334,GJ 9827 b,GJ 9827,1.20897679,1.592272222222222,351.7717763,-1.2853435,1.344312,0.0627,
335,GJ 9827 c,GJ 9827,3.64810465,1.2402857142857144,351.7717763,-1.2853435,1.91659,0.0361,
336,GJ 9827 d,GJ 9827,6.2015886,2.009875,351.7717763,-1.2853435,1.3243,0.0957,
337,GPX-1 b,GPX-1,1.744431025235,15.93351056,38.3691648,56.025708,2.1414185999999997,0.8222623950000001,
338,GQ Lup b,GQ Lup,,42.5807,237.3003643,-35.6515055,,,
339,GSC 06214-00210 b,GSC 06214-00210,,20.1762,245.4776921,-20.7193398,,,
340,GU Psc b,GU Psc,,14.179,18.146485,17.0650029,,,
341,Gaia-1 b,Gaia-1,3.05239627562,13.215824235,90.6436658,-0.5771099,2.2564388,1.58532048,
342,Gaia-2 b,Gaia-2,3.69154069495,14.771371649999999,110.7353308,67.2526565,2.720758,1.63160232,
343,Gaia-4 b,Gaia-4,571.3,,209.5063762,31.6954898,,,
344,Gaia-5 b,Gaia-5,358.62,,302.0408173,41.9415455,,,
345,Gaia22dkvL b,Gaia22dkvL,,,151.769,-66.1808889,,,
346,Gl 378 b,Gl 378,3.822,,150.5865513,48.0824515,,,
347,Gl 410 b,Gl 410,6.02,,165.6604212,21.9669164,,,
348,Gl 49 b,Gl 49,13.8508,,15.6687321,62.3454386,,,
349,Gl 686 b,Gl 686,15.531163333333334,,264.4764878,18.5959509,,,
350,Gl 725 A b,Gl 725 A,11.2201,,280.6834312,59.638109,,,
351,Gliese 12 b,Gliese 12,12.761432861443334,0.9428587566666667,3.9579137,13.5576175,1.12488805,0.12152496,
352,HAT-P-1 b,HAT-P-1,4.464928055,14.373118999999999,344.4453631999999,38.674919,2.716666666666667,1.444,
353,HAT-P-11 b,HAT-P-11,4.88781461375,4.77072023076923,297.7101763,48.08186349999999,2.3593341666666667,0.42006375,
354,HAT-P-11 c,HAT-P-11,3374.2,,297.7101763,48.0818635,,,
355,HAT-P-12 b,HAT-P-12,3.212803775,11.362742392857143,209.3886452,43.49331,2.2533000000000003,2.115,
356,HAT-P-13 b,HAT-P-13,2.916257202683636,15.514942673333332,129.8823772,47.3519076,3.2574050000000003,0.72577025,
357,HAT-P-13 c,HAT-P-13,441.60249999999996,,129.8823772,47.3519076,,,
358,HAT-P-14 b,HAT-P-14,4.627666541666667,13.711682714285715,260.1161719,38.2421682,2.2247000000000003,0.639,
359,HAT-P-15 b,HAT-P-15,10.863158119875001,11.3716811175,66.248142,39.460602,5.51757335,1.0534566,
360,HAT-P-16 b,HAT-P-16,2.7759669626666668,14.4193042,9.5730343,42.4630961,3.0682,1.25415,
361,HAT-P-17 b,HAT-P-17,10.338525231428573,11.571110000000001,324.5359781,30.4881882,4.149,1.6581000000000001,
362,HAT-P-17 c,HAT-P-17,3722.0,,324.5359781,30.4881882,,,
363,HAT-P-18 b,HAT-P-18,5.5080258474955555,10.912714375,256.346376,33.0123251,2.6814665000000004,2.1687378649999998,
364,HAT-P-19 b,HAT-P-19,4.0087875479425,12.0551666875,9.5165832,34.7114025,2.78694795,2.14837462,
365,HAT-P-2 b,HAT-P-2,5.6313678625,12.355027444444444,245.15143240000003,41.0479601,4.222933333333334,0.5264000000000001,
366,HAT-P-2 c,HAT-P-2,8500.0,,245.1514324,41.0479601,,,
367,HAT-P-20 b,HAT-P-20,2.8780601753333332,10.3617056,111.9164295,24.3361185,1.7863333333333333,1.6787,
368,HAT-P-21 b,HAT-P-21,4.124483101428572,11.9557265,171.2749348,41.0280207,3.6195000000000004,0.8643666666666666,
369,HAT-P-22 b,HAT-P-22,3.212228031111111,12.354155,155.6814593,50.1287115,2.7617000000000003,1.1441000000000001,
370,HAT-P-23 b,HAT-P-23,1.2128873528250002,14.344501618333334,306.1239076,16.7621462,2.1127594999999997,1.3051089333333332,
371,HAT-P-24 b,HAT-P-24,3.35524413341625,14.53270188,108.82511709999999,14.2626064,3.69895615,1.021748165,
372,HAT-P-25 b,HAT-P-25,3.6528201309787502,13.01685634,48.4354731,25.1973548,2.8364990999999997,1.08844877,
373,HAT-P-26 b,HAT-P-26,4.23446995149875,6.830323126666666,213.1565508,4.0594175,2.48591285,0.5655802333333334,
374,HAT-P-27 b,HAT-P-27,3.03951835074125,11.3532029275,222.7673221,5.9473626,1.6725025333333334,1.3569185700000002,
375,HAT-P-28 b,HAT-P-28,3.25724913233,13.175748036666667,13.0009159,34.728402,3.1792413,1.4244596550000002,
376,HAT-P-29 b,HAT-P-29,5.7233892659,12.300868946,33.1310921,51.778775399999994,3.708038033333333,0.836206165,
377,HAT-P-3 b,HAT-P-3,2.8997304106666664,10.086876,206.0940142,48.028565,2.0302,1.2879999999999998,
378,HAT-P-30 b,HAT-P-30,2.81060044436625,15.72845347,123.94984310000001,5.8368669,2.1893627,1.0661558433333334,
379,HAT-P-31 b,HAT-P-31,5.005345312925,12.45822319,271.5376722,26.4266061,5.0223823,0.6880468033333335,
380,HAT-P-32 b,HAT-P-32,2.1500067333972726,20.390904204285714,31.0427614,46.6878512,3.10986736,2.233095315,
381,HAT-P-33 b,HAT-P-33,3.47447523625,19.536531,113.1842383,33.8350214,4.336533333333333,1.0572666666666668,
382,HAT-P-34 b,HAT-P-34,5.452651415,14.12913075,303.1954355,18.1047776,3.39005,0.7075,
383,HAT-P-35 b,HAT-P-35,3.6466796579014287,20.7341878525,123.250703,4.7870288,3.9292588999999998,0.9064857900000001,
384,HAT-P-36 b,HAT-P-36,1.3273472502727273,14.40549542857143,188.2662048,44.9153672,2.19067,1.6243333333333334,
385,HAT-P-37 b,HAT-P-37,2.797445885134285,13.0553474575,284.2960393,51.26912120000001,2.2726566,1.884492525,
386,HAT-P-38 b,HAT-P-38,4.640314927434285,9.57838976,35.3834942,32.2460441,3.0364072,0.99549099,
387,HAT-P-39 b,HAT-P-39,3.5438717278225003,18.11287157,113.7582526,17.8300283,4.2106026,1.044147015,
388,HAT-P-4 b,HAT-P-4,3.0565065209090907,14.742590285714286,229.99122,36.229545,4.22225,0.8299000000000001,
389,HAT-P-40 b,HAT-P-40,4.457217738758572,18.4631014975,335.5129199,45.4573423,6.1228855499999995,0.5905226733333334,
390,HAT-P-41 b,HAT-P-41,2.6940464507414283,19.578231096,297.3226523,4.6724124,3.9854377999999997,1.01419679,
391,HAT-P-42 b,HAT-P-42,4.641852357658571,13.766233100000001,135.3443583,6.0970828,3.9455386,0.75254475,
392,HAT-P-43 b,HAT-P-43,3.3326779925,14.20685725,128.9256885,10.2065866,3.1873,1.7008,
393,HAT-P-44 b,HAT-P-44,4.301195955,14.645199999999999,213.1438604,47.0147826,3.0534,2.205,
394,HAT-P-44 c,HAT-P-44,872.2,,213.1438604,47.0147826,12.072,,
395,HAT-P-45 b,HAT-P-45,3.129001862025,16.29208905,274.3732697,-3.3810594,3.4278475000000004,1.34262063,
396,HAT-P-46 b,HAT-P-46,4.463040579236,13.892720125,270.4441831,-2.97098,3.08933525,0.79838271,
397,HAT-P-49 b,HAT-P-49,2.69155062875,16.73718175,305.4413294,26.6926759,4.067866666666666,0.67825,
398,HAT-P-5 b,HAT-P-5,2.788480211599,13.885404244999998,274.4055335,36.6214617,2.9335231999999998,1.281642135,
399,HAT-P-50 b,HAT-P-50,3.1220094935642857,14.399107903333332,118.06343789999998,12.1393474,3.6231432,0.6304917,
400,HAT-P-51 b,HAT-P-51,4.218130472133333,14.0477433775,21.0651251,32.8107,3.3126499000000003,1.85276525,
401,HAT-P-52 b,HAT-P-52,2.7535969885714286,11.110154,42.7217412,29.0222492,2.2741,1.446,
402,HAT-P-53 b,HAT-P-53,1.9616587193339998,14.252548480000002,21.8711012,38.9681137,2.77530855,1.40862146,
403,HAT-P-54 b,HAT-P-54,3.79987875017,16.171609048333334,99.8979924,25.4824005,1.7827928499999999,2.5018361666666666,
404,HAT-P-55 b,HAT-P-55,3.58523702284125,13.9704873275,264.2735096,25.7311468,2.9774612,1.69092285,
405,HAT-P-56 b,HAT-P-56,2.7908488469736366,17.05233239857143,100.8480137,27.2521823,2.26694138,1.0065673475,
406,HAT-P-57 b,HAT-P-57,2.4652729162340004,17.47603030666667,274.743418,10.5971968,3.53276725,1.06967864,
407,HAT-P-58 b,HAT-P-58,4.013747916260001,14.942420585,68.8465093,56.8682691,4.144060100000001,0.85614395,
408,HAT-P-59 b,HAT-P-59,4.14197805253,12.784474275,292.4588212,62.5291892,2.3599826999999998,1.01309412,
409,HAT-P-6 b,HAT-P-6,3.85299413,15.391869166666666,354.7740917,42.4659866,3.412466666666667,0.8622666666666667,
410,HAT-P-60 b,HAT-P-60,4.7947829,18.312323759999998,28.282571900000004,52.0539209,4.917,0.6864,
411,HAT-P-61 b,HAT-P-61,1.90240803646,10.725058789999999,75.4801665,50.1311784,1.6616493,1.07178932,
412,HAT-P-62 b,HAT-P-62,2.6452862151566667,12.403801014999999,74.5043816,48.3008551,3.0794918,1.04568418,
413,HAT-P-63 b,HAT-P-63,3.377734962525,13.083391554999999,269.5720695,5.7613709,2.87387175,1.7290435,
414,HAT-P-64 b,HAT-P-64,4.007232733333333,18.625147065,68.9743955,2.4312732,4.8525,1.036,
415,HAT-P-65 b,HAT-P-65,2.6054131634420004,19.032349276666665,315.9054895,11.9893675,4.305405,1.11399639,
416,HAT-P-66 b,HAT-P-66,2.97208542,16.736055,150.5726262,53.9508237,4.554600000000001,0.644,
417,HAT-P-67 b,HAT-P-67,4.8100717,22.9965325,256.6107279,44.7768849,6.8424,0.6965,
418,HAT-P-68 b,HAT-P-68,2.2984056162499997,12.86096744,118.4831501,23.938219200000002,2.0870593,3.08320537,
419,HAT-P-69 b,HAT-P-69,4.78696026,18.398742,130.5056385,3.7105662,5.0312,0.8008500000000001,
420,HAT-P-7 b,HAT-P-7,2.2047359951,16.7172284375,292.24719,47.9695429,3.9380179999999996,0.6665055555555556,
421,HAT-P-70 b,HAT-P-70,2.7443220019999996,20.573014999999998,74.5523332,9.9979794,3.45,0.9257000000000001,
422,HAT-P-8 b,HAT-P-8,3.07634490085125,15.8862121325,343.0414932,35.4471778,3.8552029,0.8072613233333333,
423,HAT-P-9 b,HAT-P-9,3.9228267000000003,15.667842833333333,110.16851569999999,37.1405946,3.332333333333333,1.2369999999999999,
424,HATS-1 b,HATS-1,3.446456350485,13.909341079999999,175.5252399,-23.354845099999995,2.4396994999999997,1.63207912,
425,HATS-10 b,HATS-10,3.3128400333333334,10.861521,294.3068385,-22.2044872,3.0072,,
426,HATS-11 b,HATS-11,3.61917105,15.904674599999998,289.4007603,-22.390009199999998,4.38612,1.2767,
427,HATS-12 b,HATS-12,3.1427911166666664,10.123409506666667,289.202402,-19.3559227,4.53354,0.44955,
428,HATS-13 b,HATS-13,3.0440523323614284,13.093098646666666,316.96147979999995,-26.0967205,2.61658875,2.22360165,
429,HATS-14 b,HATS-14,2.7667620283049996,11.8091002175,313.2154754,-25.6873756,2.6646889,1.49474388,
430,HATS-15 b,HATS-15,1.74748753,12.385945,311.0920041,-19.4375266,2.26968,,
431,HATS-16 b,HATS-16,2.6865029873025,14.159361964999999,358.5588439,-30.0130385,2.5866385999999997,1.2250419,
432,HATS-17 b,HATS-17,16.25465564,9.195576500000001,192.1895676,-47.6136789,4.7832,0.495,
433,HATS-18 b,HATS-18,0.837842415008,15.284770676666668,173.9574203,-29.1560639,1.9985498666666668,2.13557851,
434,HATS-2 b,HATS-2,1.354133479597143,12.9960630275,176.73882639999997,-22.5630097,2.07504415,2.00395507,
435,HATS-22 b,HATS-22,4.72281550956,11.38598875,174.0098693,-29.5433642,2.1903087,2.26753813,
436,HATS-23 b,HATS-23,2.1604567666666665,21.6761405,286.36675,-50.0673496,1.816827,1.9357993,
437,HATS-24 b,HATS-24,1.3484968220525,16.3901879475,268.8907069,-61.7474,2.41331305,1.8126881849999998,
438,HATS-25 b,HATS-25,4.298645414042,14.20630044,207.9076746,-23.7812403,3.17372415,1.52757585,
439,HATS-26 b,HATS-26,3.3023907461,18.71187062,144.9268593,-28.585600399999997,5.19477995,0.80276122,
440,HATS-27 b,HATS-27,4.63704459474,16.059023250000003,193.5524603,-46.5877159,4.8275161,0.77659973,
441,HATS-28 b,HATS-28,3.1808969,13.4150165,284.3997616,-49.1385126,2.2329605,2.11924633,
442,HATS-29 b,HATS-29,4.605938419999999,13.492339,285.0965172,-54.8933408,3.1664215,1.37930349,
443,HATS-3 b,HATS-3,3.5478511325,14.4236018,312.4574879,-24.4286938,3.5399665000000002,1.02147906,
444,HATS-30 b,HATS-30,3.17435118681,14.04390029,5.618525,-59.9425892,2.750743,1.54573248,
445,HATS-31 b,HATS-31,3.3779519444533332,16.357717555,191.70282140000003,-24.427389700000003,4.43225945,0.71987471,
446,HATS-32 b,HATS-32,2.8126528176675,13.03292081,346.0750861,-21.2720168,2.8636761,1.39940625,
447,HATS-33 b,HATS-33,2.5495615352485714,13.213128276666666,294.6336944,-55.3302692,2.6466654,1.41907011,
448,HATS-34 b,HATS-34,2.1061598899075,14.55787102,0.7744866,-62.4693167,1.5120467,1.21422239,
449,HATS-35 b,HATS-35,1.8209383760000002,16.034638,296.688442,-63.5656488,3.0833,1.234,
450,HATS-36 b,HATS-36,4.175211675,13.23327875,291.4787013,-23.2028183,3.42464,1.3895499999999998,
451,HATS-37 A b,HATS-37 A,4.3315366,6.792654,199.80183,-22.9868431,2.9136,,
452,HATS-38 b,HATS-38,4.374841460123333,6.673051259999999,154.2710615,-25.2762982,3.1322247,0.32709829,
453,HATS-39 b,HATS-39,4.577481109643999,18.37762614,112.41922509999999,-29.9379163,3.64563975,1.08694903,
454,HATS-4 b,HATS-4,2.516727523667143,11.924831596666666,94.11209139999998,-22.546882399999998,2.55840495,1.64065457,
455,HATS-40 b,HATS-40,3.2640362435425,16.400234310000002,100.5712467,-29.77678,5.30591685,0.50115725,
456,HATS-41 b,HATS-41,4.193593621793999,13.225270115,103.51735579999999,-27.0504156,2.0090498,0.48041573,
457,HATS-42 b,HATS-42,2.29208891465,14.471157080000001,108.45239910000001,-33.4373462,3.2238253500000003,1.05852906,
458,HATS-43 b,HATS-43,4.38884960791,13.56303617,80.5382418,-30.9708179,3.00344075,2.49645478,
459,HATS-44 b,HATS-44,2.743901147386667,11.944620910000001,84.3267559,-27.9725758,1.577184,1.3852398,
460,HATS-45 b,HATS-45,4.1876190963,14.15750544,101.9942455,-21.9107112,3.0263108499999998,1.09061857,
461,HATS-46 b,HATS-46,4.742371280236,10.33615962,6.702640099999999,-56.3161021,2.46620725,1.2650811,
462,HATS-47 b,HATS-47,3.9228028277675002,12.928661739999999,287.4844021,-49.6649424,1.93796035,3.15109005,
463,HATS-48 A b,HATS-48 A,3.1316686262099998,9.23335956,288.6720048,-59.5793505,2.40183985,1.49156944,
464,HATS-49 b,HATS-49,4.147541311675,8.601712724999999,6.6135927,-56.3442798,2.3328847,1.2886988,
465,HATS-5 b,HATS-5,4.7633895103085715,10.221763766666667,67.2228465,-21.4820568,2.9967135999999996,1.31606298,
466,HATS-50 b,HATS-50,3.8297015,12.66617,300.4280761,-26.077564,3.0792,,
467,HATS-51 b,HATS-51,3.348876287686,14.407864020000002,102.8474248,-29.0586551,3.3381149,1.09871748,
468,HATS-52 b,HATS-52,1.36665563,15.463919,140.0875894,-31.2692116,2.0286999999999997,2.107,
469,HATS-53 b,HATS-53,3.85377372,14.86723,176.628323,-33.8600764,3.4492000000000003,1.865,
470,HATS-54 b,HATS-54,2.544171,11.298272803333333,200.6348641,-44.688839300000005,2.3656,0.678,
471,HATS-55 b,HATS-55,4.2041981019325,13.062479499999998,114.2833819,-32.7554188,2.45388,1.208,
472,HATS-56 b,HATS-56,4.324775525,17.973246,180.165072,-45.7994559,4.4543,0.638,
473,HATS-57 b,HATS-57,2.35061908,12.7840255,60.94827790000001,-19.0568182,2.42878,1.594,
474,HATS-58 A b,HATS-58 A,4.2180780189,11.140950895,186.7873036,-48.9784105,3.34304325,0.78820701,
475,HATS-59 b,HATS-59,5.416100533333334,12.998266999999998,170.324325,-22.388177,3.4889,1.431,
476,HATS-59 c,HATS-59,1422.0,,170.324325,-22.388177,,,
477,HATS-6 b,HATS-6,3.3252691600183333,11.345241309999999,88.1468079,-19.0316268,2.0473872,3.352088815,
478,HATS-60 b,HATS-60,3.5608178,11.7105885,341.3640336,-14.991774700000002,3.6241,0.489,
479,HATS-61 b,HATS-61,7.818009466666666,11.6732625,61.6578005,-25.3496674,5.2548,0.365,
480,HATS-62 b,HATS-62,3.2768837,11.825495,312.4493079,-24.303506,2.76528,,
481,HATS-63 b,HATS-63,3.05664462779,13.02376617,67.418582,-28.1972149,2.42031875,1.25175204,
482,HATS-64 b,HATS-64,4.90889030476,17.390943425,144.2876092,-29.800444,5.68316785,0.5548828,
483,HATS-65 b,HATS-65,3.105160165,16.824709,292.9397825,-26.7402021,2.8848,,
484,HATS-66 b,HATS-66,3.141420184376667,14.44338151,101.39480480000002,-33.8816918,4.4896613,0.54330349,
485,HATS-67 b,HATS-67,1.6091823650000001,17.827332499999997,180.2087883,-46.1364201,1.7881999999999998,1.345,
486,HATS-68 b,HATS-68,3.5862356999719998,15.142124540000001,15.006077,-58.9047242,3.39554715,0.57293247,
487,HATS-69 b,HATS-69,2.2252048203449997,10.342561955,289.2974275,-60.8917599,2.36282355,1.31445901,
488,HATS-7 b,HATS-7,3.185314879812,6.01445632,208.8567465,-21.2078587,2.2694498999999997,0.49173379,
489,HATS-70 b,HATS-70,1.8882371192840002,14.995449305000001,109.1045212,-31.244394699999997,3.6466947000000003,0.43583261,
490,HATS-71 b,HATS-71,3.7955189709525,10.902088975,15.5518893,-61.7561333,2.0173067500000004,5.22789941,
491,HATS-72 b,HATS-72,7.3279481,8.7938258,339.0258401,-17.0003046,2.99036,1.371,
492,HATS-74 A b,HATS-74 A,1.7318544998249998,11.79880868,171.0147921,-19.5569588,1.67266195,3.63594302,
493,HATS-75 b,HATS-75,2.7886548162149998,9.786932475,60.9493919,-25.4089214,1.9012893000000002,2.63399058,
494,HATS-76 b,HATS-76,1.941639433755,11.925697285,70.3397665,-32.3204175,1.8948679,3.29451348,
495,HATS-77 b,HATS-77,3.08762796672,13.479795935,149.8236672,-27.3928174,2.2331523,4.04118142,
496,HATS-8 b,HATS-8,3.583893,9.785457,294.9416887,-25.7483655,3.0312,,
497,HATS-9 b,HATS-9,1.9153057,13.747766933333333,290.8101704,-20.1663771,3.52848,0.847,
498,HD 100546 b,HD 100546,,77.3421,173.3555116,-70.1947897,,,
499,HD 100655 b,HD 100655,157.57000499999998,,173.7653631,20.441541,,,
500,HD 100777 b,HD 100777,383.46667,,173.96463030000004,-4.7555425,,,
501,HD 101581 b,HIP 56998,4.465878982805,0.967729145,175.2563039,-44.4041485,1.7273916,0.02107033,
502,HD 101581 c,HIP 56998,6.2035853937750005,1.00572997,175.2563039,-44.4041485,1.67936895,0.02108404,
503,HD 10180 c,HD 10180,5.75974,,24.4731133,-60.5114881,,,
504,HD 10180 d,HD 10180,16.35745,,24.4731133,-60.5114881,,,
505,HD 10180 e,HD 10180,49.7465,,24.4731133,-60.5114881,,,
506,HD 10180 f,HD 10180,122.75200000000001,,24.4731133,-60.5114881,,,
507,HD 10180 g,HD 10180,602.935,,24.4731133,-60.5114881,,,
508,HD 10180 h,HD 10180,2213.5,,24.4731133,-60.5114881,,,
509,HD 101930 b,HD 101930,70.46,,175.875608,-58.0053798,,,
510,HD 102117 b,HD 102117,20.780900000000003,,176.2097267,-58.704013399999994,,,
511,HD 102195 b,HD 102195,4.10522125,,176.4254063,2.8209912,,,
512,HD 102272 b,HD 102272,127.58,,176.5980316,14.124020100000001,,,
513,HD 102329 b,HD 102329,778.0999899999999,,176.6941567,3.4742143,,,
514,HD 102329 c,HD 102329,1123.0,,176.6941567,3.4742143,,,
515,HD 102365 b,HD 102365,122.1,,176.6208003,-40.4986211,,,
516,HD 102843 b,HD 102843,3090.942,,177.5854673,-1.2522989,,,
517,HD 102888 b,HD 102888,252.06,,177.6545263,-27.2779074,,,
518,HD 102956 b,HD 102956,6.494833333333333,,177.8436988,57.6406584,,,
519,HD 103197 b,HD 103197,47.84,,178.2201971,-50.2927911,,,
520,HD 103720 b,HD 103720,4.5557,,179.1713308,-2.7791393,,,
521,HD 103774 b,HD 103774,5.8881,,179.2310729,-12.1079951,,,
522,HD 103891 b,HD 103891,1906.5,,179.4382907,-8.5486195,,,
523,HD 103949 b,HD 103949,120.878,,179.5479558,-23.9241221,,,
524,HD 104067 b,HD 104067,55.82275,,179.7923543,-20.3556058,,,
525,HD 104067 c,HD 104067,13.8992,,179.7923543,-20.3556058,,,
526,HD 10442 b,HD 10442,1042.875,,25.471524,2.7044193,,,
527,HD 104985 b,HD 104985,199.12833333333333,,181.3157854,76.9053359,,,
528,HD 105618 b,HD 105618,10.02245,,182.4021288,11.2115695,,,
529,HD 105618 c,HD 105618,77114.07158,,182.4021288,11.2115695,,,
530,HD 105779 b,HD 105779,2412.0,,182.6612053,-16.9564908,,,
531,HD 106252 b,HD 106252,1559.4,,183.3730583,10.0404302,,,
532,HD 106270 b,HD 106270,2135.0,,183.4049258,-9.5135645,,,
533,HD 106315 b,HD 106315,9.553803571428572,2.3532477566666667,183.4724742,-0.3934357,3.76275,0.03,
534,HD 106315 c,HD 106315,21.05707709090909,4.388783762222221,183.4724742,-0.3934357,4.5941,0.0996,
535,HD 10647 b,HD 10647,996.1,,25.6233526,-53.7412852,,,
536,HD 106515 A b,HD 106515 A,3614.2869633333335,,183.7762699,-7.2575413,,,
537,HD 106906 b,HD 106906,,,184.4713308,-55.9755805,,,
538,HD 10697 b,HD 10697,1075.6366500000001,,26.2324076,20.0826974,,,
539,HD 107148 b,HD 107148,62.6185,,184.8059773,-3.3199927,,,
540,HD 107148 c,HD 107148,18.3267,,184.8059773,-3.3199927,,,
541,HD 108147 b,HD 108147,10.899750000000001,,186.4409852,-64.0223492,,,
542,HD 108202 b,HD 108202,2990.0,,186.4613189,-1.1109233,,,
543,HD 108236 b,HD 108236,3.7959357427100002,1.5847116633333334,186.5740627,-51.3630519,2.381428533333333,0.030126365000000002,
544,HD 108236 c,HD 108236,6.2036147213825,2.06524934,186.5740627,-51.3630519,2.9279933333333332,0.05089522,
545,HD 108236 d,HD 108236,14.1757514313625,2.6273880433333336,186.5740627,-51.3630519,3.7794609,0.08060662499999999,
546,HD 108236 e,HD 108236,19.59051720231,3.0685476033333337,186.5740627,-51.3630519,4.0719536666666665,0.11103339500000001,
547,HD 108236 f,HD 108236,29.54115,2.017,186.5740627,-51.3630519,3.27,0.0445,
548,HD 108341 b,HD 108341,1138.5,,186.8791724,-71.4224896,,,
549,HD 108863 b,HD 108863,441.4999966666667,,187.5826081,21.9480993,,,
550,HD 108874 b,HD 108874,395.50687166666665,,187.6126029,22.8794399,,,
551,HD 108874 c,HD 108874,1663.25,,187.6126029,22.8794399,,,
552,HD 109246 b,HD 109246,68.27,,188.027184,74.4893379,,,
553,HD 109271 b,HD 109271,7.8543,,188.397397,-11.6215204,,,
554,HD 109271 c,HD 109271,30.93,,188.397397,-11.6215204,,,
555,HD 109286 b,HD 109286,520.1,,188.3958418,7.2809064,,,
556,HD 109749 b,HD 109749,5.239963666666667,,189.31734889999998,-40.8121458,,,
557,HD 10975 b,HD 10975,283.8,,27.1628025,37.9527542,,,
558,HD 109833 b,HD 109833,9.188516,2.526955,189.7758591,-74.5740205,2.492,0.046,
559,HD 109833 c,HD 109833,13.901493532589999,2.6018424099999997,189.7758591,-74.5740205,2.1264429,0.06472701,
560,HD 109988 b,HD 109988,17132.15854,,189.8154662,-32.7263607,,,
561,HD 110014 b,HD 110014,885.9385,,189.81119350000003,-7.9956702,,,
562,HD 110067 b,HD 110067,9.113678,2.2,189.8392243,20.0273377,3.0948,,
563,HD 110067 c,HD 110067,13.673694,2.388,189.8392243,20.0273377,3.7044,,
564,HD 110067 d,HD 110067,20.519617,2.852,189.8392243,20.0273377,3.8177,,
565,HD 110067 e,HD 110067,30.793091,1.94,189.8392243,20.0273377,4.8636,,
566,HD 110067 f,HD 110067,41.05854,2.601,189.8392243,20.0273377,5.165,,
567,HD 110067 g,HD 110067,54.76992,2.607,189.8392243,20.0273377,5.666,,
568,HD 110082 b,HD 110082,10.18270413675,3.12690284,192.5892855,-88.1211107,2.86875545,0.06674752,
569,HD 110113 b,HD 110113,2.5406469966666667,2.101655,190.0365636,-44.3120777,2.2649999999999997,0.0572,
570,HD 110113 c,HD 110113,6.7429397814000005,2.11384817,190.0365636,-44.3120777,1.3710857,0.04505421,
571,HD 110537 b,HD 110537,24469.67342,,190.7462412,-4.0501059,,,
572,HD 11112 b,HD 11112,17244.90764,,27.0881399,-41.4944106,,,
573,HD 111232 b,HD 111232,1103.9703366666665,,192.2159553,-68.4246679,,,
574,HD 111232 c,HD 111232,29286.223115,,192.2159553,-68.4246679,,,
575,HD 111591 b,HD 111591,1056.4,,192.5725483,22.8631285,,,
576,HD 111998 b,HD 111998,817.95,,193.2953521,-3.5531133,,,
577,HD 112300 b,HD 112300,466.63,,193.8988441,3.3972376,,,
578,HD 112570 b,HD 112570,2615.0,,194.2824262,46.1765638,,,
579,HD 112640 b,HD 112640,613.2,,194.2415171,67.2429122,,,
