id,name,ra,dec,star_temp,star_radius,sy_dist
414,CoRoT-17,278.699236,-6.612288,3841.25,2.635187,1176.12
415,CoRoT-18,98.1724172,-0.0316045,5440.0,0.934028,764.889
416,CoRoT-18,98.1724172,-0.0316045,5440.0,1.0,764.889
417,CoRoT-18,98.1724172,-0.0316045,5525.0,0.934028,764.889
418,CoRoT-18,98.1724172,-0.0316045,5063.02,1.001984,764.889
419,CoRoT-18,98.1724172,-0.0316045,,0.883,764.889
420,CoRoT-18,98.1724172,-0.0316045,5440.0,0.924,764.889
421,CoRoT-19,97.0335983,-0.1707293,4915.5,1.786264,790.663
422,CoRoT-19,97.0335983,-0.1707293,6090.0,1.6395,790.663
423,CoRoT-19,97.0335983,-0.1707293,6090.0,1.576,790.663
424,CoRoT-19,97.0335983,-0.1707293,5758.0,1.6395,790.663
425,CoRoT-19,97.0335983,-0.1707293,6090.0,1.65,790.663
426,CoRoT-2,291.7770457,1.3836634,5696.0,0.907,213.283
427,2MASS J19270636+0122577,291.7765048,1.382667,,,202.929
428,CoRoT-2,291.7770457,1.3836634,5575.0,,213.283
429,CoRoT-2,291.7770457,1.3836634,5696.0,,213.283
430,CoRoT-2,291.7770457,1.3836634,5598.0,0.901,213.283
431,CoRoT-2,291.7770457,1.3836634,5620.0,,213.283
432,CoRoT-2,291.7770457,1.3836634,5625.0,0.902,213.283
433,CoRoT-2,291.7770457,1.3836634,5697.0,0.71,213.283
434,CoRoT-2,291.7770457,1.3836634,5529.0,0.937741,213.283
435,CoRoT-2,291.7770457,1.3836634,,,213.283
436,CoRoT-2,291.7770457,1.3836634,5625.0,0.906,213.283
437,2MASS J19270636+0122577,291.7765048,1.382667,3655.33,0.512369,202.929
438,CoRoT-2,291.7770457,1.3836634,4990.87,0.924595,213.283
439,2MASS J19270636+0122577,291.7765048,1.382667,3703.0,0.525159,202.929
440,CoRoT-20,97.7204249,0.2268931,5880.0,1.02,844.061
441,CoRoT-20,97.7204249,0.2268931,5404.0,1.29981,844.061
442,CoRoT-20,97.7204249,0.2268931,,1.16,844.061
443,CoRoT-20,97.7204249,0.2268931,,,844.061
444,CoRoT-20,97.7204249,0.2268931,5880.0,1.29981,844.061
445,CoRoT-20,97.7204249,0.2268931,5880.0,1.34,844.061
446,CoRoT-20,97.7204249,0.2268931,4947.5,1.37037,844.061
447,CoRoT-21,101.0526207,-0.2991544,5031.74,,
448,CoRoT-21,101.0526207,-0.2991544,6200.0,1.95,
449,CoRoT-22,280.6671392,6.2191669,5939.0,1.136,627.158
450,CoRoT-22,280.6671392,6.2191669,5245.52,1.229803,627.158
451,CoRoT-22,280.6671392,6.2191669,5709.0,1.17797,627.158
452,CoRoT-23,279.7826586,4.3577516,5900.0,1.61,1060.97
453,CoRoT-23,279.7826586,4.3577516,5900.0,1.74,1060.97
454,CoRoT-23,279.7826586,4.3577516,5426.0,2.11569,1060.97
455,CoRoT-23,279.7826586,4.3577516,4220.0,2.067359,1060.97
456,CoRoT-24,101.922543,-3.7192892,4950.0,0.86,591.555
457,CoRoT-24,101.922543,-3.7192892,5026.25,0.659819,591.555
458,CoRoT-24,101.922543,-3.7192892,4760.0,0.822827,591.555
459,CoRoT-25,280.6296561,6.5138223,6040.0,1.19,1103.48
460,CoRoT-25,280.6296561,6.5138223,5018.0,1.556304,1103.48
461,CoRoT-25,280.6296561,6.5138223,6284.0,1.38951,1103.48
462,CoRoT-26,279.7504991,6.9697828,4801.3,,1045.18
463,CoRoT-26,279.7504991,6.9697828,5590.0,1.79,1045.18
464,CoRoT-27,278.4958319,5.5383811,5900.0,1.08,1010.28
465,CoRoT-27,278.4958319,5.5383811,4627.75,1.284428,1010.28
466,CoRoT-27,278.4958319,5.5383811,5665.0,1.38399,1010.28
467,CoRoT-28,278.6883216,5.5736911,4589.66,2.473644,766.183
468,CoRoT-28,278.6883216,5.5736911,5150.0,1.78,766.183
469,CoRoT-28,278.6883216,5.5736911,5177.0,2.61841,766.183
470,CoRoT-29,278.9020691,6.4795703,5268.0,1.07719,806.507
471,CoRoT-29,278.9020691,6.4795703,4959.67,0.908795,806.507
472,CoRoT-29,278.9020691,6.4795703,5260.0,0.9,806.507
473,CoRoT-3,292.0552827,0.1218359,6558.0,1.52534,768.771
474,CoRoT-3,292.0552827,0.1218359,6740.0,1.575,768.771
475,CoRoT-3,292.0552827,0.1218359,6740.0,1.56,768.771
476,CoRoT-3,292.0552827,0.1218359,,1.54,768.771
477,CoRoT-3,292.0552827,0.1218359,5347.0,1.827516,768.771
478,CoRoT-3,292.0552827,0.1218359,6558.0,1.44,768.771
479,CoRoT-30,277.6011767,6.8359338,5650.0,0.91,1032.23
480,CoRoT-30,277.6011767,6.8359338,5811.0,0.983423,1032.23
481,CoRoT-30,277.6011767,6.8359338,4976.25,1.072964,1032.23
482,CoRoT-31,94.820735,-4.4222978,5700.0,2.15,2005.76
483,CoRoT-31,94.820735,-4.4222978,5415.0,2.0591,2005.76
484,CoRoT-31,94.820735,-4.4222978,4870.0,2.220684,2005.76
485,CoRoT-32,100.1951714,9.2573953,5970.0,0.79,576.683
486,CoRoT-32,100.1951714,9.2573953,5859.0,0.983098,576.683
487,CoRoT-32,100.1951714,9.2573953,5740.6,0.981478,576.683
488,CoRoT-35,289.3143526,-2.7747085,5825.0,1.49038,1123.21
489,CoRoT-35,289.3143526,-2.7747085,6390.0,1.65,1123.21
490,CoRoT-36,277.7510149,7.1833465,6730.0,1.52,925.958
491,CoRoT-36,277.7510149,7.1833465,6521.0,1.99669,925.958
492,CoRoT-4,102.1946233,-0.6727861,6240.0,1.12271,726.412
493,CoRoT-4,102.1946233,-0.6727861,6190.0,1.1475,726.412
494,CoRoT-4,102.1946233,-0.6727861,6115.0,,726.412
495,CoRoT-4,102.1946233,-0.6727861,6344.0,0.72,726.412
496,CoRoT-4,102.1946233,-0.6727861,6190.0,1.17,726.412
497,CoRoT-4,102.1946233,-0.6727861,6190.0,1.12271,726.412
498,CoRoT-4,102.1946233,-0.6727861,6164.0,,726.412
499,CoRoT-4,102.1946233,-0.6727861,5898.0,1.184816,726.412
500,CoRoT-5,101.2772396,0.8152163,6100.0,1.186,882.472
501,CoRoT-5,101.2772396,0.8152163,,1.115,882.472
502,CoRoT-5,101.2772396,0.8152163,6100.0,1.27299,882.472
503,CoRoT-5,101.2772396,0.8152163,5808.33,1.276852,882.472
504,CoRoT-5,101.2772396,0.8152163,6100.0,1.0516,882.472
505,CoRoT-5,101.2772396,0.8152163,6240.0,1.27299,882.472
506,CoRoT-5,101.2772396,0.8152163,6240.0,1.06,882.472
507,CoRoT-5,101.2772396,0.8152163,6254.0,,882.472
508,CoRoT-6,281.0725563,6.6632062,6206.0,1.09391,645.294
509,CoRoT-6,281.0725563,6.6632062,6090.0,1.025,645.294
510,CoRoT-6,281.0725563,6.6632062,5357.41,1.19566,645.294
511,CoRoT-6,281.0725563,6.6632062,6090.0,1.043,645.294
512,CoRoT-7,100.9561682,-1.0630076,5313.0,0.8389,159.906
513,CoRoT-7,100.9561682,-1.0630076,5250.0,,159.906
514,CoRoT-7,100.9561682,-1.0630076,5275.0,0.87,159.906
515,CoRoT-7,100.9561682,-1.0630076,5101.2,0.915003,159.906
516,CoRoT-7,100.9561682,-1.0630076,5256.0,0.864273,159.906
517,CoRoT-7,100.9561682,-1.0630076,5275.0,0.83,159.906
518,CoRoT-7,100.9561682,-1.0630076,5250.0,0.96,159.906
519,CoRoT-7,100.9561682,-1.0630076,5288.0,1.0,159.906
520,CoRoT-7,100.9561682,-1.0630076,5259.0,0.82,159.906
521,CoRoT-8,291.5885696,1.4262972,4396.59,0.801912,322.037
522,CoRoT-8,291.5885696,1.4262972,,0.802,322.037
523,CoRoT-8,291.5885696,1.4262972,5080.0,0.898,322.037
524,CoRoT-8,291.5885696,1.4262972,5143.0,0.563398,322.037
525,CoRoT-8,291.5885696,1.4262972,5080.0,0.77,322.037
526,CoRoT-8,291.5885696,1.4262972,5143.0,0.99,322.037
527,CoRoT-9,280.7866461,6.2040783,5625.0,0.94,412.98
528,CoRoT-9,280.7866461,6.2040783,5613.0,1.11,412.98
529,CoRoT-9,280.7866461,6.2040783,5625.0,0.938,412.98
530,CoRoT-9,280.7866461,6.2040783,5625.0,0.96,412.98
531,CoRoT-9 B,280.7891103,6.2063257,3683.0,,450.994
532,CoRoT-9,280.7866461,6.2040783,5613.0,0.898155,412.98
533,CoRoT-9,280.7866461,6.2040783,5127.62,0.945559,412.98
534,DE CVn Ab,201.7207083,45.5455444,3400.0,0.37,
535,DE CVn,201.7207198,45.5455449,3585.67,,30.5225
536,DE CVn,201.7207198,45.5455449,3579.0,0.424754,30.5225
537,DE CVn,201.7207198,45.5455449,,,30.5225
538,DENIS-P J082303.1-491201,125.7620668,-49.2003008,,,
539,DH Tau,67.4231674,26.5493897,4371.0,1.36687,134.846
540,DH Tau,67.4231674,26.5493897,,0.27,134.846
541,DH Tau,67.4231674,26.5493897,3751.5,1.229872,134.846
542,DMPP-1,86.7761233,-10.6303217,6088.0,1.298604,62.5388
543,DMPP-1,86.7761233,-10.6303217,,,62.5388
544,DMPP-1,86.7761233,-10.6303217,6196.0,1.26,62.5388
545,DMPP-1,86.7761233,-10.6303217,6156.61,1.26606,62.5388
546,DMPP-2,27.407731,-34.4590985,,,137.94
547,DMPP-2,27.407731,-34.4590985,6435.0,1.95965,137.94
548,DMPP-2,27.407731,-34.4590985,6293.12,2.025694,137.94
549,DMPP-2,27.407731,-34.4590985,6500.0,1.78,137.94
550,DMPP-3 B,,,,,
551,DMPP-3 A,,,5105.5,0.912507,
552,DMPP-3 A,91.624382,-72.5126648,5138.0,0.91,45.23
553,DMPP-3 A,,,,,
554,DMPP-4,293.5826648,51.2358069,6275.11,1.38977,25.3284
555,DMPP-4,293.5826648,51.2358069,,,25.3284
556,DMPP-4,293.5826648,51.2358069,6266.0,1.42,25.3284
557,DMPP-4,293.5826648,51.2358069,6400.0,1.38,25.3284
558,DP Leo,169.3162193,17.9615717,,,305.684
559,DP Leo,169.3162193,17.9615717,13500.0,0.0115,305.684
560,DP Leo Ab,,,,,
561,DS Tuc A,354.9154673,-69.196043,5414.0,0.951985,44.0622
562,DS Tuc A,354.9154673,-69.196043,5597.5,0.883517,44.0622
563,DS Tuc A,354.9154673,-69.196043,,,44.0622
564,DS Tuc A,354.9154673,-69.196043,5542.0,0.872,44.0622
565,DS Tuc A,354.9154673,-69.196043,5428.0,0.964,44.0622
566,DS Tuc B,354.9145705,-69.1945872,4658.0,0.847934,44.0931
567,EPIC 201170410,170.1408561,-4.8070039,4012.71,,
568,EPIC 201170410,170.1408561,-4.8070039,3648.0,0.282,
569,EPIC 201238110,179.7058532,-3.3894613,3588.0,,159.259
570,EPIC 201238110,179.7058532,-3.3894613,,0.374,159.259
571,EPIC 201238110,179.7058532,-3.3894613,3587.0,0.45606,159.259
572,EPIC 201238110,179.7058532,-3.3894613,3772.0,0.52,159.259
573,EPIC 201238110,179.7058532,-3.3894613,,,159.259
574,EPIC 201427007,184.6021322,-0.5512886,5633.0,0.94,706.391
575,EPIC 201427007,184.6021322,-0.5512886,5382.73,1.0871,706.391
576,EPIC 201497682,168.9366786,0.4880606,4670.35,0.68617,253.026
577,EPIC 201497682,168.9366786,0.4880606,4535.0,0.7,253.026
578,EPIC 201497682,168.9366786,0.4880606,,,253.026
579,EPIC 201497682,168.9366786,0.4880606,4991.0,0.553531,253.026
580,EPIC 201497682,168.9366786,0.4880606,,0.554,253.026
581,EPIC 201595106,183.7203635,1.9681688,5711.17,0.990833,232.1
582,EPIC 201595106,183.7203635,1.9681688,5820.0,0.93,232.1
583,EPIC 201595106,183.7203635,1.9681688,5679.0,0.98,232.1
584,EPIC 201595106,183.7203635,1.9681688,5705.0,0.932487,232.1
585,EPIC 201595106,183.7203635,1.9681688,5823.0,0.96,232.1
586,EPIC 201757695,173.9385102,4.6164303,4520.0,0.655,
587,EPIC 201841433,175.206752,6.1348146,,0.628,436.488
588,EPIC 201841433,175.206752,6.1348146,4751.0,0.73,436.488
589,EPIC 201841433,175.206752,6.1348146,,,436.488
590,EPIC 201841433,175.206752,6.1348146,5053.0,0.628461,436.488
591,EPIC 201841433,175.206752,6.1348146,4763.0,0.74249,436.488
592,EPIC 206024342,331.2771441,-14.1218019,5648.0,0.94,369.888
593,EPIC 206024342,331.2771441,-14.1218019,,0.823,369.888
594,EPIC 206024342,331.2771441,-14.1218019,5724.0,1.1,369.888
595,EPIC 206024342,331.2771441,-14.1218019,5759.0,0.847822,369.888
596,EPIC 206024342,331.2771441,-14.1218019,,,369.888
597,EPIC 206024342,331.2771441,-14.1218019,6438.0,1.5,369.888
598,EPIC 206024342,331.2771441,-14.1218019,5769.5,0.823028,369.888
599,EPIC 206032309,341.2404563,-13.9011223,,,161.365
600,EPIC 206032309,341.2404563,-13.9011223,3489.0,0.37344,161.365
601,EPIC 206032309,341.2404563,-13.9011223,2989.0,0.18,161.365
602,EPIC 206032309,341.2404563,-13.9011223,3550.11,,161.365
603,EPIC 206042996,337.5136198,-13.6101475,,0.668,451.769
604,EPIC 206042996,337.5136198,-13.6101475,4055.0,0.673712,451.769
605,EPIC 206042996,337.5136198,-13.6101475,4018.74,0.667561,451.769
606,EPIC 206042996,337.5136198,-13.6101475,4114.0,0.5,451.769
607,EPIC 206042996,337.5136198,-13.6101475,,,451.769
608,EPIC 206042996,337.5136198,-13.6101475,3893.0,0.57,451.769
609,EPIC 206215704,335.0949721,-9.5097112,,0.367,109.888
610,EPIC 206215704,335.0949721,-9.5097112,4231.0,0.65,109.888
611,EPIC 206215704,335.0949721,-9.5097112,3297.0,0.25,109.888
612,EPIC 206215704,335.0949721,-9.5097112,3637.57,,109.888
613,EPIC 206215704,335.0949721,-9.5097112,3467.0,0.250341,109.888
614,EPIC 206215704,335.0949721,-9.5097112,,,109.888
615,EPIC 206317286,337.6178427,-7.972456,,0.669,314.35
616,EPIC 206317286,337.6178427,-7.972456,4864.0,0.762391,314.35
617,EPIC 206317286,337.6178427,-7.972456,,,314.35
618,EPIC 206317286,337.6178427,-7.972456,4752.0,0.758,314.35
619,EPIC 206317286,337.6178427,-7.972456,4749.0,0.73,314.35
620,EPIC 206317286,337.6178427,-7.972456,5014.67,0.669095,314.35
621,EPIC 211822797,130.4102091,17.6399744,4057.0,0.58,186.197
622,EPIC 211822797,130.4102091,17.6399744,,,186.197
623,EPIC 211822797,130.4102091,17.6399744,4148.21,0.571699,186.197
624,EPIC 211822797,130.4102091,17.6399744,3880.0,0.59,186.197
625,EPIC 211822797,130.4102091,17.6399744,,0.642,186.197
626,EPIC 211822797,130.4102091,17.6399744,3811.0,0.597044,186.197
627,EPIC 211822797,130.4102091,17.6399744,3797.0,0.641808,186.197
628,EPIC 211945201,136.5741931,19.4020565,6069.0,1.39,181.69
629,EPIC 211945201,136.5741931,19.4020565,,1.48,181.69
630,EPIC 211945201,136.5741931,19.4020565,,,181.69
631,EPIC 211945201,136.5741931,19.4020565,6027.47,1.403052,181.69
632,EPIC 211945201,136.5741931,19.4020565,6025.0,1.38,181.69
633,EPIC 211945201,136.5741931,19.4020565,6320.0,1.485,181.69
634,EPIC 211945201,136.5741931,19.4020565,6128.0,1.36,181.69
635,EPIC 211945201,136.5741931,19.4020565,6019.0,1.387,181.69
636,EPIC 211945201,136.5741931,19.4020565,6046.0,1.410092,181.69
637,EPIC 211945201,136.5741931,19.4020565,,1.403,181.69
638,EPIC 211945201,136.5741931,19.4020565,6128.0,1.3636,181.69
639,EPIC 212297394,207.2061241,-17.6098985,,,418.395
640,EPIC 212297394,207.2061241,-17.6098985,5171.0,0.8,418.395
641,EPIC 212297394,207.2061241,-17.6098985,4987.49,0.748776,418.395
642,EPIC 212297394,207.2061241,-17.6098985,,0.749,418.395
643,EPIC 212297394,207.2061241,-17.6098985,5008.0,0.776343,418.395
644,EPIC 212424622,202.3313765,-14.3594358,,,611.804
645,EPIC 212424622,202.3313765,-14.3594358,,1.2247,611.804
646,EPIC 212424622,202.3313765,-14.3594358,5915.0,1.21834,611.804
647,EPIC 212424622,202.3313765,-14.3594358,5782.33,1.224708,611.804
648,EPIC 212499991,202.488752,-12.7347749,5079.0,0.752111,283.29
649,EPIC 212499991,202.488752,-12.7347749,4982.79,0.757541,283.29
650,EPIC 212499991,202.488752,-12.7347749,,,283.29
651,EPIC 212499991,202.488752,-12.7347749,,0.758,283.29
652,EPIC 212587672,205.4445125,-10.8625468,5864.75,0.975659,320.07
653,EPIC 212587672,205.4445125,-10.8625468,,,320.07
654,EPIC 212587672,205.4445125,-10.8625468,,0.9757,320.07
655,EPIC 212587672,205.4445125,-10.8625468,6004.0,0.98,320.07
656,EPIC 212587672,205.4445125,-10.8625468,,0.95,320.07
657,EPIC 212587672,205.4445125,-10.8625468,5928.0,0.952744,320.07
658,EPIC 212587672,205.4445125,-10.8625468,6055.0,0.94987,320.07
659,EPIC 212624936,210.6376171,-10.0236852,5627.0,0.912526,561.929
660,EPIC 212624936,210.6376171,-10.0236852,5765.0,0.93,561.929
661,EPIC 212624936,210.6376171,-10.0236852,,0.948,561.929
662,EPIC 212737443,204.2215065,-7.3180577,,,336.25
663,EPIC 212737443,204.2215065,-7.3180577,4897.0,0.550409,336.25
664,EPIC 212737443,204.2215065,-7.3180577,4684.0,0.673,336.25
665,EPIC 212737443,204.2215065,-7.3180577,4581.0,0.669035,336.25
666,EPIC 220492298,16.7615005,6.588798,5443.04,1.11319,624.512
667,EPIC 220492298,16.7615005,6.588798,5620.0,0.89,624.512
668,EPIC 220674823,13.0800239,10.7947051,,0.97,244.59
669,EPIC 220674823,13.0800239,10.7947051,5613.0,0.95,244.59
670,EPIC 220674823,13.0800239,10.7947051,5590.0,0.906429,244.59
671,EPIC 220674823,13.0800239,10.7947051,5496.0,0.981,244.59
672,EPIC 220674823,13.0800239,10.7947051,,1.02,244.59
673,EPIC 220674823,13.0800239,10.7947051,5496.0,0.95,244.59
674,EPIC 220674823,13.0800239,10.7947051,5364.75,1.019536,244.59
675,EPIC 220674823,13.0800239,10.7947051,5617.0,0.98,244.59
676,EPIC 220674823,13.0800239,10.7947051,5578.0,0.99,244.59
677,EPIC 220674823,13.0800239,10.7947051,5470.0,0.869,244.59
678,EPIC 220674823,13.0800239,10.7947051,5496.0,0.995,244.59
679,EPIC 220674823,13.0800239,10.7947051,5532.0,0.988,244.59
680,EPIC 220674823,13.0800239,10.7947051,5565.0,0.988713,244.59
681,EPIC 220674823,13.0800239,10.7947051,5590.0,0.83,244.59
682,EPIC 228836835,189.5748998,-5.2446247,3562.0,0.43,150.124
683,EPIC 228836835,189.5748998,-5.2446247,3782.0,0.32,150.124
684,EPIC 228836835,189.5748998,-5.2446247,3506.0,0.423901,150.124
685,EPIC 229004835,186.4860415,-1.4047214,5839.0,0.998,121.971
686,EPIC 229004835,186.4860415,-1.4047214,5870.0,0.975013,121.971
687,EPIC 229004835,186.4860415,-1.4047214,5868.0,0.999,121.971
688,EPIC 229004835,186.4860415,-1.4047214,5831.0,1.0,121.971
689,EPIC 229004835,186.4860415,-1.4047214,5886.0,0.995311,121.971
690,EPIC 246851721,78.9198197,16.2786991,6513.0,1.73931,372.632
691,EPIC 246851721,78.9198197,16.2786991,6202.0,1.586,372.632
692,2MASS J05154048+1616394,78.9186447,16.2775105,3926.0,0.453538,
693,2MASS J05154048+1616394,78.9186447,16.2775105,,,
694,EPIC 246851721,78.9198197,16.2786991,5695.66,1.871388,372.632
695,EPIC 248847494,159.3890808,11.8427484,4962.41,2.6176,551.886
696,EPIC 248847494,159.3890808,11.8427484,4898.0,2.7,551.886
697,EPIC 248847494,159.3890808,11.8427484,4953.11,2.552231,551.886
698,EPIC 249893012,228.2482353,-16.7246474,5430.0,1.71,321.296
699,EPIC 249893012,228.2482353,-16.7246474,5256.0,1.816269,321.296
700,EPIC 249893012,228.2482353,-16.7246474,5230.8,1.94414,321.296
701,FU Tau,65.8974962,25.0506711,2838.0,,
702,G 192-15,90.6220931,49.861939,2999.0,0.170718,9.53114
703,G 192-15,90.6220931,49.861939,,,9.53114
704,G 196-3,151.0884754,50.3861806,3517.0,0.522432,21.7912
705,G 261-6,291.07432,75.5558405,2907.0,0.153162,10.6267
706,G 261-6,291.07432,75.5558405,,,10.6267
707,G 264-012,326.6719598,66.803848,3272.0,0.314906,16.009
708,G 264-012,326.6719598,66.803848,3326.0,0.305,16.009
709,G 268-110,16.223688,-18.124802,,0.177,
710,G 268-110,16.223688,-18.124802,,,
711,G 9-40,134.7188514,21.0747961,3348.0,0.3073,27.9276
712,G 9-40,134.7188514,21.0747961,3413.0,0.32,27.9276
713,G 9-40,134.7188514,21.0747961,3708.0,,27.9276
714,G 9-40,134.7188514,21.0747961,3395.0,0.3026,27.9276
715,G 9-40,134.7188514,21.0747961,3413.0,0.315419,27.9276
716,G 9-40,134.7188514,21.0747961,3390.0,0.307,27.9276
717,GJ 1002,1.6764641,-7.5462123,2902.0,0.143762,4.84867
718,GJ 1002,1.6764641,-7.5462123,,,4.84867
719,GJ 1002,1.6764641,-7.5462123,3024.0,0.137,4.84867
720,GJ 1061,54.0032486,-44.5143104,2905.0,0.155739,3.67278
721,GJ 1061,54.0032486,-44.5143104,3319.5,,3.67278
722,GJ 1061,54.0032486,-44.5143104,,,3.67278
723,GJ 1061,54.0032486,-44.5143104,2953.0,0.156,3.67278
724,GJ 1132,153.7090696,-47.1549358,,,12.613
725,GJ 1132,153.7090696,-47.1549358,3261.0,0.226407,12.613
726,GJ 1132,153.7090696,-47.1549358,3202.0,0.226407,12.613
727,GJ 1132,153.7090696,-47.1549358,3631.11,,12.613
728,GJ 1132,153.7090696,-47.1549358,,0.255,12.613
729,GJ 1132,153.7090696,-47.1549358,3270.0,0.207,12.613
730,GJ 1132,153.7090696,-47.1549358,3229.0,0.2211,12.613
731,GJ 1132,153.7090696,-47.1549358,3270.0,0.2105,12.613
732,GJ 1148,175.4326081,42.7515862,,,11.0143
733,GJ 1148,175.4326081,42.7515862,3698.49,,11.0143
734,GJ 1148,175.4326081,42.7515862,3357.57,0.36664,11.0143
735,GJ 1148,175.4326081,42.7515862,3287.0,0.358519,11.0143
736,GJ 1148,175.4326081,42.7515862,3264.0,0.4,11.0143
737,GJ 1151,177.7304866,48.3732334,3114.0,0.201614,8.03625
738,GJ 1151,177.7304866,48.3732334,3486.52,,8.03625
739,GJ 1151,177.7304866,48.3732334,,,8.03625
740,GJ 1151,177.7304866,48.3732334,3280.0,0.1781,8.03625
741,GJ 1214,258.8313991,4.9606795,,0.2064,14.6427
742,GJ 1214,258.8313991,4.9606795,,0.21,14.6427
743,GJ 1214,258.8313991,4.9606795,3026.0,0.216,14.6427
744,GJ 1214,258.8313991,4.9606795,3250.0,0.215,14.6427
745,GJ 1214,258.8313991,4.9606795,3026.0,0.211,14.6427
746,GJ 1214,258.8313991,4.9606795,,,14.6427
747,GJ 1214,258.8313991,4.9606795,3438.05,,14.6427
748,GJ 1214,258.8313991,4.9606795,3170.0,0.179,14.6427
749,GJ 1214,258.8313991,4.9606795,3250.0,0.2213,14.6427
750,GJ 1214,258.8313991,4.9606795,3000.0,,14.6427
751,GJ 1214,,,,,
752,GJ 1214,258.8313991,4.9606795,3026.0,0.21,14.6427
753,GJ 1214,258.8313991,4.9606795,3101.0,0.2162,14.6427
754,GJ 1214,258.8313991,4.9606795,3074.0,0.214572,14.6427
755,GJ 1214,258.8313991,4.9606795,2949.0,0.21,14.6427
756,GJ 1214,258.8313991,4.9606795,3026.0,0.201,14.6427
757,GJ 1214,258.8313991,4.9606795,,0.201,14.6427
758,GJ 1252,306.9286462,-56.4622865,3325.0,0.390989,20.373
759,GJ 1252,306.9286462,-56.4622865,3536.0,0.390989,20.373
760,GJ 1252,306.9286462,-56.4622865,3772.0,,20.373
761,GJ 1252,306.9286462,-56.4622865,,,20.373
762,GJ 1252,306.9286462,-56.4622865,3458.0,0.391,20.373
763,GJ 1265,333.4324675,-17.6870623,,,10.2525
764,GJ 1265,333.4324675,-17.6870623,3236.0,0.192,10.2525
765,GJ 1265,333.4324675,-17.6870623,3443.36,,10.2525
766,GJ 1265,333.4324675,-17.6870623,3146.0,,10.2525
767,GJ 1289,355.7813464,36.5363314,3296.0,,8.35147
768,GJ 1289,355.7813464,36.5363314,3175.0,0.245012,8.35147
769,GJ 143,51.7501882,-63.500166,4628.53,0.71,16.32
770,GJ 143,51.7501882,-63.500166,4723.0,,16.32
771,GJ 143,51.7501882,-63.500166,4628.47,0.705794,16.32
772,GJ 143,51.7501882,-63.500166,,,16.32
773,GJ 143,51.7501882,-63.500166,4640.0,0.695,16.32
774,GJ 143,51.7501882,-63.500166,4628.53,0.705464,16.32
775,GJ 143,51.7501882,-63.500166,4571.0,0.76,16.32
776,GJ 143,51.7501882,-63.500166,,0.73,16.32
777,GJ 15 A,4.6126677,44.0247296,3742.67,0.375411,3.56228
778,GJ 15 A,4.6126677,44.0247296,3607.0,0.38,3.56228
779,LHS 4,4.6247477,44.0286978,,,3.56106
780,LHS 4,4.6247477,44.0286978,3259.0,0.19549,3.56106
781,GJ 15 A,4.6126677,44.0247296,,,3.56228
782,GJ 15 A,4.6126677,44.0247296,3669.0,0.38,3.56228
783,GJ 15 A,4.6126677,44.0247296,3988.0,,3.56228
784,GJ 15 A,4.6126677,44.0247296,,0.406399,3.56228
785,GJ 15 A,4.6126677,44.0247296,3567.0,0.3863,3.56228
786,GJ 160.2,61.6454173,-20.8564724,4370.75,0.655173,25.8557
787,GJ 160.2,61.6454173,-20.8564724,4329.0,0.674102,25.8557
788,GJ 160.2,61.6454173,-20.8564724,4345.0,0.6,25.8557
789,GJ 160.2,61.6454173,-20.8564724,,,25.8557
790,GJ 160.2,61.6454173,-20.8564724,4347.0,,25.8557
791,GJ 163,62.3228353,-53.3711768,3723.77,,15.1285
792,GJ 163,62.3228353,-53.3711768,,,15.1285
793,GJ 163,62.3228353,-53.3711768,3407.0,0.43,15.1285
794,GJ 163,62.3228353,-53.3711768,3500.0,,15.1285
795,GJ 163,62.3228353,-53.3711768,3399.0,0.409738,15.1285
796,GJ 179,73.0245495,6.4752347,3370.0,0.38,12.356
797,GJ 179,73.0245495,6.4752347,3315.0,0.375628,12.356
798,GJ 179,73.0245495,6.4752347,,,12.356
799,GJ 179,73.0245495,6.4752347,3539.0,,12.356
800,GJ 179,73.0245495,6.4752347,3411.78,0.381487,12.356
801,GJ 179,73.0245495,6.4752347,3370.0,,12.356
802,GJ 179,73.0245495,6.4752347,3277.0,0.41,12.356
803,GJ 180,73.460097,-17.776194,3371.0,,11.9407
804,GJ 180,73.460097,-17.776194,,,11.9407
805,GJ 180,73.460097,-17.776194,3811.5,,11.9407
806,GJ 180,73.460097,-17.776194,3562.0,0.42,11.9407
807,GJ 180,73.460097,-17.776194,3556.0,0.413049,11.9407
808,GJ 2030,50.8237604,-7.7950429,,,37.0788
809,GJ 2030,50.8237604,-7.7950429,5485.0,2.24104,37.0788
810,GJ 2056,108.0194945,-24.8921008,4069.95,0.709495,28.4434
811,GJ 2056,108.0194945,-24.8921008,4002.0,0.749753,28.4434
812,GJ 2056,108.0194945,-24.8921008,,,28.4434
813,GJ 2056,108.0194945,-24.8921008,4017.0,0.68,28.4434
814,GJ 2126,257.3606793,-35.391719,4159.0,0.728,38.129
815,GJ 2126,257.3606793,-35.391719,4159.0,0.727797,38.129
